Latitude,Longitude,PropertyType,Price,Bedrooms,BathroomTotal,SizeInterior,StoriesTotal,BuildingType,OwnershipType
49.2223444,-123.0819237,Single Family,"$2,298,000",6,8,3492 sqft,,House,Freehold
49.236948,-123.0999869,Single Family,"$2,298,000",5,4,2515 sqft,,,Freehold
49.2331361,-123.0575084,Single Family,"$2,298,000",5,4,3416 sqft,,House,Freehold
49.2174157,-123.1032741,Single Family,"$2,298,000",8,6,3522 sqft,,House,Freehold
49.2177542,-123.0530638,Single Family,"$2,298,000",8,5,3491 sqft,,House,Freehold
49.2227149,-123.0814116,Single Family,"$2,298,000",9,7,3559 sqft,,House,Freehold
49.2702212,-123.1154517,Single Family,"$2,298,000",2,2,1736 sqft,,Apartment,Strata
49.2781016,-123.0516827,Single Family,"$2,298,000",6,7,3092 sqft,,House,Freehold
49.2620365,-123.0577514,Single Family,"$2,298,000",2,1,1720 sqft,,House,Freehold
49.3295129,-123.1135473,Single Family,"$2,299,000",5,3,2922 sqft,,House,Freehold
49.3400177,-123.166961,Single Family,"$2,299,000",4,2,3736 sqft,,House,Freehold
49.332814,-123.155049,Single Family,"$2,299,000",3,3,2532 sqft,,Duplex,Strata
49.3075182,-123.0665917,Single Family,"$2,299,000",5,2,2400 sqft,,Duplex,Freehold
49.2555738,-123.1051684,Single Family,"$2,299,000",3,2,1600 sqft,,Row / Townhouse,Strata
49.2927227,-123.1327466,Single Family,"$2,299,000",2,2,1068 sqft,,Apartment,Strata
49.267098,-122.864013,Single Family,"$2,299,000",7,7,5699 sqft,,House,Freehold
49.2677416,-122.8553563,Single Family,"$2,299,000",7,8,6631 sqft,,House,Freehold
49.2601872,-123.1488467,Single Family,"$2,299,000",3,4,2231 sqft,,Duplex,Strata
49.2731364,-122.9415533,Single Family,"$2,299,000",7,6,4850 sqft,,House,Freehold
49.25105,-122.854648,Single Family,"$2,299,000",9,7,5157 sqft,,House,Freehold
49.2078186,-122.9748304,Single Family,"$2,299,000",7,7,4141 sqft,,House,Freehold
49.2228769,-122.917424,Single Family,"$2,299,888",7,6,4530 sqft,,Duplex,Freehold
49.244333,-122.873166,Single Family,"$2,299,900",5,3,2885 sqft,,House,Freehold
49.2627653,-123.1865574,Single Family,"$2,300,000",5,3,2200 sqft,,House,Freehold
49.2507035,-123.1577787,Single Family,"$2,300,000",5,2,2256 sqft,,House,Freehold
49.2410278,-122.8869337,Single Family,"$2,300,000",2,2,1400 sqft,,House,Freehold
49.27612,-123.0563763,Single Family,"$2,300,000",6,4,2428 sqft,,House,Freehold
49.2331665,-123.0626336,Single Family,"$2,300,000",6,3,2829 sqft,,House,Freehold
49.2612104,-123.0465657,Single Family,"$2,300,000",3,1,2145 sqft,,House,Freehold
49.2822905,-123.0444313,Single Family,"$2,300,000",6,3,2200 sqft,,House,Freehold
49.2596823,-123.0571259,Single Family,"$2,300,000",6,2,1960 sqft,,House,Freehold
49.2072834,-123.1197316,Single Family,"$2,300,000",3,3,1155 sqft,,Duplex,Freehold
49.2586491,-123.1844833,Single Family,"$2,320,000",3,3,2530 sqft,,House,Freehold
49.3314691,-123.1743593,Single Family,"$2,325,000",2,2,1373 sqft,,Apartment,Strata
49.2232335,-123.0847483,Single Family,"$2,333,000",8,4,4025 sqft,,House,Freehold
49.210724,-122.904012,Single Family,"$2,340,000",5,3,6863 sqft,,House,Freehold
49.3141559,-123.0424079,Single Family,"$2,348,000",6,6,4310 sqft,,House,Freehold
49.3352788,-123.1822199,Single Family,"$2,348,000",3,3,1917 sqft,,Apartment,Strata
49.21254,-122.823622,Single Family,"$2,348,000",10,6,5048 sqft,2,Duplex,Freehold
49.223132,-122.951534,Single Family,"$2,348,000",7,5,3347 sqft,,House,Freehold
49.258942,-122.8362649,Single Family,"$2,348,888",8,8,5762 sqft,,House,Freehold
49.2938151,-123.136389,Single Family,"$2,349,000",2,2,1294 sqft,,Apartment,Strata
49.3284393,-123.1518888,Single Family,"$2,349,000",3,2,1699 sqft,,Apartment,Strata
49.341899,-123.1047551,Single Family,"$2,349,900",4,4,3362 sqft,,House,Freehold
49.3314691,-123.1743593,Single Family,"$2,350,000",2,2,1395 sqft,,Apartment,Strata
49.2166995,-123.0891597,Single Family,"$2,350,000",9,7,3664 sqft,,House,Freehold
49.2353589,-123.0170354,Single Family,"$2,350,000",4,2,3996 sqft,,Duplex,Freehold
49.1749471,-122.7723842,Single Family,"$2,350,000",10,10,7812 sqft,3,House,Freehold
49.2789022,-123.0537171,Single Family,"$2,355,000",6,4,2858 sqft,,House,Freehold
49.249275,-122.846907,Single Family,"$2,357,300",2,1,1460 sqft,,House,Freehold
49.2630031,-123.1995444,Single Family,"$2,358,800",4,3,2570 sqft,,House,Freehold
49.2747739,-123.0354567,Single Family,"$2,358,888",7,7,3153 sqft,,House,Freehold
49.2632299,-123.0563217,Single Family,"$2,368,000",5,2,1682 sqft,,House,Freehold
49.2339462,-122.9602723,Single Family,"$2,368,000",6,4,4294 sqft,,House,Freehold
49.2240827,-122.952732,Single Family,"$2,368,000",6,6,3352 sqft,,House,Freehold
49.3447861,-123.1472651,Single Family,"$2,368,000",5,4,3324 sqft,,House,Freehold
49.287685,-123.1255974,Single Family,"$2,368,000",3,4,1792 sqft,,Apartment,Strata
49.2583914,-122.8524303,Single Family,"$2,368,800",8,7,5127 sqft,,House,Freehold
49.3456029,-123.1754059,Single Family,"$2,375,000",2,2,1963 sqft,,Apartment,Strata
49.2195447,-123.1428304,Single Family,"$2,378,000",3,2,1412 sqft,,Apartment,Strata
49.327894,-123.166061,Single Family,"$2,379,000",2,2,1646 sqft,,Apartment,Strata
49.344314,-123.109493,Single Family,"$2,380,000",3,4,3134 sqft,,Row / Townhouse,Strata
49.2963017,-122.8621476,Single Family,"$2,380,000",3,2,1300 sqft,,House,Freehold
49.2256017,-123.0486937,Single Family,"$2,380,000",8,5,2700 sqft,,House,Freehold
49.2209084,-123.0488551,Single Family,"$2,380,000",6,7,3414 sqft,,House,Freehold
49.2331031,-123.1088292,Single Family,"$2,380,000",4,3,1926 sqft,,House,
49.1920885,-123.1118305,Single Family,"$2,380,000",8,6,3008 sqft,,House,Freehold
49.250239,-122.948401,Single Family,"$2,380,000",6,6,5100 sqft,,House,Freehold
49.2632265,-123.2141949,Single Family,"$2,380,000",4,4,2413 sqft,,House,Freehold
49.2579922,-123.1711064,Single Family,"$2,380,000",3,3,2216 sqft,,House,Freehold
49.3160103,-122.7935486,Single Family,"$2,380,000",6,5,5626 sqft,,House,Freehold
49.319538,-123.0805541,Single Family,"$2,385,000",8,4,3887 sqft,,Duplex,Freehold
49.3273313,-123.0849928,Single Family,"$2,385,000",4,4,2688 sqft,,House,Freehold
49.2118937,-122.9948643,Single Family,"$2,386,000",3,2,2227 sqft,,House,Freehold
49.2345714,-123.1865228,Single Family,"$2,388,000",6,3,2536 sqft,,House,Freehold
49.2232684,-122.9643959,Single Family,"$2,388,000",4,3,3734 sqft,,House,Freehold
49.1867244,-122.8399283,Single Family,"$2,388,000",4,5,3737 sqft,2,House,Freehold
49.2591572,-123.056586,Single Family,"$2,388,000",4,2,2100 sqft,,House,Freehold
49.2723994,-123.249914,Single Family,"$2,388,000",3,4,2384 sqft,,Row / Townhouse,Leasehold Condo/Strata
49.2097719,-122.9113545,Single Family,"$2,388,000",9,5,5265 sqft,,House,Freehold
49.2128332,-123.1331321,Single Family,"$2,388,000",4,3,2355 sqft,,House,Freehold
49.3106817,-122.9575921,Single Family,"$2,388,000",4,5,3507 sqft,,House,Freehold
49.2483216,-122.8492657,Single Family,"$2,388,000",8,8,5186 sqft,,House,Freehold
49.26603,-122.855407,Single Family,"$2,388,000",7,7,5818 sqft,,House,Freehold
49.2395566,-122.8672294,Single Family,"$2,388,000",7,5,3100 sqft,,House,Freehold
49.264219,-122.857879,Single Family,"$2,388,000",9,9,6444 sqft,,House,Freehold
49.2722818,-123.1201794,Single Family,"$2,388,000",3,3,1678 sqft,,Apartment,Strata
49.2805971,-123.1174468,Single Family,"$2,388,000",2,2,1071 sqft,,Apartment,Strata
49.2330083,-123.0786351,Single Family,"$2,388,800",4,2,1616 sqft,,House,Freehold
49.2329974,-123.0789145,Single Family,"$2,388,800",7,2,1341 sqft,,House,Freehold
49.2329763,-123.0787689,Single Family,"$2,388,800",7,3,1447 sqft,,House,Freehold
49.2174596,-123.1126909,Single Family,"$2,389,900",3,3,1749 sqft,,Apartment,Strata
49.3390478,-123.0644788,Single Family,"$2,390,000",5,4,3720 sqft,,House,Freehold
49.3298004,-123.1484995,Single Family,"$2,390,000",3,3,2297 sqft,,,Strata
49.3135761,-123.0058998,Single Family,"$2,390,000",6,6,4030 sqft,,House,Freehold
49.266122,-122.88923,Single Family,"$2,390,000",6,5,5370 sqft,,House,Freehold
49.2335171,-123.1723399,Single Family,"$2,390,000",3,1,1300 sqft,,House,Freehold
49.234144,-122.9911679,Single Family,"$2,390,000",6,6,4004 sqft,,House,Freehold
49.3362982,-123.1581512,Single Family,"$2,390,000",4,2,2360 sqft,,House,Freehold
49.34091,-122.9241769,Single Family,"$2,395,000",3,2,1536 sqft,,House,Freehold
49.3464136,-123.1852907,Single Family,"$2,398,000",4,3,2918 sqft,,House,Freehold
49.342031,-123.245494,Single Family,"$2,398,000",3,2,3392 sqft,,House,Freehold
49.3469768,-123.2242732,Single Family,"$2,398,000",4,3,2637 sqft,,House,Freehold
49.2557115,-122.8879543,Single Family,"$2,398,000",4,2,2361 sqft,,House,Freehold
49.2154368,-122.9762316,Single Family,"$2,398,000",4,3,2551 sqft,,House,Freehold
49.238769,-123.0900379,Single Family,"$2,398,000",4,2,2044 sqft,,House,Freehold
49.2263564,-122.9864392,Single Family,"$2,398,000",6,6,3001 sqft,,House,Freehold
49.2137496,-123.0114471,Single Family,"$2,398,000",8,7,4300 sqft,,House,Freehold
49.2312973,-123.0727979,Single Family,"$2,398,000",8,7,3394 sqft,,House,Freehold
49.2262365,-123.1585869,Single Family,"$2,398,000",7,4,2353 sqft,,House,Freehold
49.2830037,-123.1015327,Single Family,"$2,398,000",3,2,2800 sqft,,Apartment,Strata
49.2880797,-123.1417701,Single Family,"$2,398,000",2,2,1520 sqft,,Apartment,Unknown
49.2319411,-123.0435037,Single Family,"$2,398,000",5,5,3214 sqft,,House,Freehold
49.336979,-123.1642721,Single Family,"$2,398,800",4,3,2294 sqft,,House,Freehold
49.266244,-122.961271,Single Family,"$2,398,800",7,8,4311 sqft,,House,Freehold
49.266832,-123.0304358,Single Family,"$2,398,800",11,8,4475 sqft,,House,Freehold
49.2131482,-123.1157106,Single Family,"$2,398,900",3,3,1595 sqft,,Apartment,Strata
49.325495,-123.100888,Single Family,"$2,399,000",5,4,2907 sqft,,House,Freehold
49.3277991,-123.1143608,Single Family,"$2,399,000",4,2,3566 sqft,,House,Freehold
49.225631,-122.9601379,Single Family,"$2,399,000",7,5,4500 sqft,,House,Freehold
49.2144819,-123.0036069,Single Family,"$2,399,000",6,8,4735 sqft,,House,Freehold
49.2374763,-122.8830706,Single Family,"$2,399,000",3,1,1800 sqft,,House,Freehold
49.2329718,-123.1589123,Single Family,"$2,399,000",2,2,1554 sqft,,Apartment,Strata
49.2620151,-123.0632123,Single Family,"$2,399,000",5,2,1900 sqft,,House,Freehold
49.2638794,-123.1200576,Single Family,"$2,399,000",2,2,1328 sqft,,Apartment,Strata
49.2897203,-123.1223188,Single Family,"$2,399,000",2,2,1241 sqft,,Apartment,Strata
49.2793842,-123.1366547,Single Family,"$2,399,800",2,2,1629 sqft,,Apartment,Strata
49.2645654,-123.1330114,Single Family,"$2,399,900",3,3,1799 sqft,,Row / Townhouse,Strata
49.272977,-123.0432811,Single Family,"$2,399,900",10,8,3658 sqft,,House,Freehold
49.2704253,-123.1091537,Single Family,"$2,399,900",2,2,1070 sqft,,Apartment,Strata
49.2600583,-123.1038616,Single Family,"$2,400,000",4,3,2236 sqft,,House,Freehold
49.261082,-122.882922,Single Family,"$2,400,000",0,2,2100 sqft,,House,Freehold
49.2794211,-123.0561427,Single Family,"$2,400,000",4,3,3120 sqft,,House,Freehold
49.210146,-122.918684,Single Family,"$2,400,000",5,2,2054 sqft,,House,Freehold
49.2102389,-122.9187531,Single Family,"$2,400,000",4,2,2053 sqft,,House,Freehold
49.2100343,-122.9186212,Single Family,"$2,400,000",4,2,2053 sqft,,House,Freehold
49.2492572,-122.8474455,Single Family,"$2,420,000",4,2,2198 sqft,,House,Freehold
49.2549294,-123.1955548,Single Family,"$2,438,000",5,3,2539 sqft,,House,Freehold
49.2300094,-123.1543502,Single Family,"$2,438,000",5,3,2731 sqft,,House,Freehold
49.2303876,-122.9892762,Single Family,"$2,438,000",4,3,2383 sqft,,Duplex,Strata
49.211687,-123.1441293,Single Family,"$2,438,000",6,4,3263 sqft,,House,Freehold
49.2392582,-122.8344532,Single Family,"$2,438,800",7,8,6258 sqft,,House,Freehold
49.2418715,-123.0824779,Single Family,"$2,448,000",6,5,2493 sqft,,House,Freehold
49.3140793,-123.0480027,Single Family,"$2,449,000",7,6,4676 sqft,,House,Freehold
49.3387936,-123.1030495,Single Family,"$2,449,000",2,2,1502 sqft,,Apartment,Strata
49.2378416,-123.0838267,Single Family,"$2,449,000",4,5,2251 sqft,,House,Freehold
49.2619229,-122.8621929,Single Family,"$2,449,000",6,5,4419 sqft,,House,Freehold
49.3395034,-123.0690038,Single Family,"$2,450,000",5,2,2553 sqft,,House,Freehold
49.2399264,-123.117436,Single Family,"$2,450,000",3,2,1465 sqft,,Apartment,Strata
49.2885497,-123.1281515,Single Family,"$2,450,000",3,3,1832 sqft,,Apartment,Strata
49.2553563,-122.9861825,Single Family,"$2,450,000",10,6,5600 sqft,,Duplex,Freehold
49.2586464,-122.8957711,Single Family,"$2,450,000",7,8,4659 sqft,,House,Freehold
49.2889876,-123.122911,Single Family,"$2,450,000",2,2,1379 sqft,,Apartment,Strata
49.2289841,-123.154398,Single Family,"$2,458,000",3,3,1700 sqft,,House,Freehold
49.2136299,-123.1101474,Single Family,"$2,460,000",5,2,2435 sqft,,House,Freehold
49.329231,-123.087863,Single Family,"$2,468,000",5,6,3349 sqft,,House,Freehold
49.2692038,-123.1842618,Single Family,"$2,475,000",6,4,3449 sqft,,House,Freehold
49.271074,-123.103673,Single Family,"$2,480,000",2,2,1180 sqft,,Apartment,Strata
49.2837556,-123.1186196,Single Family,"$2,480,000",2,2,1374 sqft,,Apartment,Strata
49.2837556,-123.1186196,Single Family,"$2,480,000",2,2,1374 sqft,,Apartment,Strata
49.2425159,-123.1646985,Single Family,"$2,480,000",6,3,3035 sqft,,House,Freehold
49.2095317,-122.9759841,Single Family,"$2,480,000",7,8,3707 sqft,,House,Freehold
49.2109085,-123.1206955,Single Family,"$2,480,000",6,3,2500 sqft,,House,Freehold
49.2147997,-123.1055126,Single Family,"$2,480,000",10,6,3139 sqft,,House,Freehold
49.270422,-122.962373,Single Family,"$2,480,000",5,5,4656 sqft,,House,Freehold
49.2866266,-123.1240254,Single Family,"$2,480,000",2,3,1183 sqft,,Apartment,Strata
49.2417648,-123.060201,Single Family,"$2,480,000",5,3,2176 sqft,,House,Freehold
49.335279,-123.151859,Single Family,"$2,488,000",4,2,2100 sqft,,House,Freehold
49.331855,-123.126028,Single Family,"$2,488,000",4,5,4500 sqft,,House,Freehold
49.2658502,-122.8634995,Single Family,"$2,488,000",8,7,5309 sqft,,House,Freehold
49.2283394,-123.1537342,Single Family,"$2,488,000",5,3,2470 sqft,,House,Freehold
49.2402809,-123.196096,Single Family,"$2,488,000",4,3,2016 sqft,,House,Freehold
49.188971,-123.0869261,Single Family,"$2,488,000",7,5,3860 sqft,,House,Freehold
49.170129,-123.178204,Single Family,"$2,488,000",7,5,3539 sqft,,House,Freehold
49.3132189,-123.006302,Single Family,"$2,488,000",6,6,4751 sqft,,House,Freehold
49.2569848,-123.0807647,Single Family,"$2,488,000",5,4,3176 sqft,,Fourplex,Freehold
49.2411516,-123.0804147,Single Family,"$2,488,000",8,7,3130 sqft,,House,Freehold
49.209411,-123.151177,Single Family,"$2,488,000",3,4,3320 sqft,,House,Strata
49.2321131,-123.1858425,Single Family,"$2,488,000",5,3,2768 sqft,,House,Freehold
49.2390006,-122.8813361,Single Family,"$2,488,000",8,9,6101 sqft,,House,Freehold
49.2446854,-123.0225467,Single Family,"$2,488,000",8,8,3608 sqft,,House,Freehold
49.2697445,-123.0645809,Single Family,"$2,488,000",8,4,2824 sqft,,House,Freehold
49.2818858,-123.139422,Single Family,"$2,488,000",3,3,1817 sqft,,Apartment,Strata
49.2447122,-123.0906076,Single Family,"$2,488,000",3,2,2408 sqft,,House,Freehold
49.2544169,-123.0249998,Single Family,"$2,488,000",7,7,3964 sqft,,House,Freehold
49.2566896,-122.8399896,Single Family,"$2,488,000",8,9,6424 sqft,,House,Freehold
49.275256,-122.9866331,Single Family,"$2,488,000",7,6,3836 sqft,,House,Freehold
49.275265,-122.98639,Single Family,"$2,488,000",7,6,3836 sqft,,House,Freehold
49.22742,-122.97761,Single Family,"$2,488,800",7,6,3769 sqft,,House,Freehold
49.335011,-123.149006,Single Family,"$2,490,000",4,5,2810 sqft,,House,Strata
49.344723,-123.188826,Single Family,"$2,490,000",5,3,2759 sqft,,House,Freehold
49.345878,-123.1192278,Single Family,"$2,490,000",3,2,1350 sqft,,House,Freehold
49.2300508,-122.9904343,Single Family,"$2,490,000",5,5,2931 sqft,,House,Freehold
49.2262305,-123.1903164,Single Family,"$2,490,000",4,3,1980 sqft,,House,Freehold
49.197068,-122.956201,Single Family,"$2,490,000",4,2,2228 sqft,,House,Freehold
49.2674618,-123.1831611,Single Family,"$2,490,000",5,3,2663 sqft,,House,Freehold
49.3190614,-122.9083247,Single Family,"$2,490,000",5,4,5108 sqft,,House,Freehold
49.2118616,-123.128923,Single Family,"$2,495,000",4,4,2063 sqft,,Row / Townhouse,Strata
49.332545,-123.1790607,Single Family,"$2,498,000",3,3,1642 sqft,,Apartment,Strata
49.3309032,-123.1295483,Single Family,"$2,498,000",5,4,4002 sqft,,House,Freehold
49.331033,-123.1395099,Single Family,"$2,498,000",5,3,3601 sqft,,House,Freehold
49.336602,-123.187963,Single Family,"$2,498,000",5,4,3011 sqft,,House,Freehold
49.2300889,-122.9602332,Single Family,"$2,498,000",5,4,3972 sqft,,House,Freehold
49.2158306,-123.0117528,Single Family,"$2,498,000",6,5,4729 sqft,,House,Freehold
49.2116255,-123.1130061,Single Family,"$2,498,000",5,3,1633 sqft,,House,Freehold
49.215446,-123.095429,Single Family,"$2,498,000",8,8,3989 sqft,,House,Freehold
49.2265522,-123.100431,Single Family,"$2,498,000",8,7,3870 sqft,,House,Freehold
49.213599,-122.970739,Single Family,"$2,498,000",7,5,3704 sqft,,House,Freehold
49.2087573,-122.9848882,Single Family,"$2,498,000",7,6,3633 sqft,,House,Freehold
49.2897494,-123.1309337,Single Family,"$2,498,000",2,1,1408 sqft,,Apartment,Strata
49.2584046,-123.2331621,Single Family,"$2,498,000",4,3,2300 sqft,,Apartment,Leasehold Condo/Strata
49.2498145,-123.1565599,Single Family,"$2,498,000",5,4,2932 sqft,,Row / Townhouse,Strata
49.2889876,-123.122911,Single Family,"$2,498,000",2,2,1286 sqft,,Apartment,Strata
49.245062,-123.1871275,Single Family,"$2,498,000",5,2,2332 sqft,,House,Freehold
49.3160833,-123.0515815,Single Family,"$2,498,000",5,5,3941 sqft,,House,Freehold
49.2740082,-123.1121703,Single Family,"$2,498,000",2,2,1627 sqft,,Apartment,Strata
49.2894498,-123.1305956,Single Family,"$2,498,800",3,4,2543 sqft,,Apartment,Strata
49.1730809,-123.1556097,Single Family,"$2,498,800",3,4,2340 sqft,,Apartment,Strata
49.234231,-123.122686,Single Family,"$2,498,800",3,3,2251 sqft,,Row / Townhouse,Strata
49.3424845,-123.0711387,Single Family,"$2,499,000",4,4,4659 sqft,,House,Freehold
49.2122675,-123.10424,Single Family,"$2,499,000",3,3,2352 sqft,,House,Freehold
49.2584288,-123.0292711,Single Family,"$2,499,000",5,3,2246 sqft,,House,Freehold
49.2544214,-123.1889503,Single Family,"$2,499,000",5,3,2292 sqft,,House,Freehold
49.2449755,-123.0224714,Single Family,"$2,499,000",6,5,3185 sqft,,House,Freehold
49.1991118,-122.8398232,Single Family,"$2,499,000",5,3,2000 sqft,2,House,Freehold
49.258423,-122.875592,Single Family,"$2,499,000",9,9,7767 sqft,,House,Freehold
49.2728105,-122.9637094,Single Family,"$2,499,000",8,8,4485 sqft,,House,Freehold
49.2441185,-123.1822754,Single Family,"$2,499,000",4,3,2475 sqft,,House,Freehold
49.2670368,-122.8500661,Single Family,"$2,499,000",8,8,6535 sqft,,House,Freehold
49.2502204,-122.8299878,Single Family,"$2,499,000",8,7,6024 sqft,,House,Freehold
49.2555738,-123.1051684,Single Family,"$2,499,000",3,2,1798 sqft,,Row / Townhouse,Strata
49.2689561,-123.1633041,Single Family,"$2,499,000",4,4,1981 sqft,,Duplex,Strata
49.2938151,-123.136389,Single Family,"$2,499,000",2,2,1473 sqft,,Apartment,Strata
49.286599,-122.950561,Single Family,"$2,499,000",7,8,4625 sqft,,House,Freehold
49.2704253,-123.1091537,Single Family,"$2,499,900",2,2,1118 sqft,,Apartment,Strata
49.2434419,-123.1184516,Single Family,"$2,499,900",3,3,1829 sqft,,Row / Townhouse,Strata
49.258292,-123.2336275,Single Family,"$2,499,998",4,4,4335 sqft,,Row / Townhouse,Leasehold Condo/Strata
49.3192929,-122.8555579,Single Family,"$2,499,999",5,2,2647 sqft,,House,Freehold
49.2617429,-123.045433,Single Family,"$2,500,000",3,2,2100 sqft,,House,Freehold
49.2617505,-123.0453059,Single Family,"$2,500,000",4,1,1800 sqft,,House,Freehold
49.2617454,-123.0461525,Single Family,"$2,500,000",4,2,2300 sqft,,House,Freehold
49.2617387,-123.0455841,Single Family,"$2,500,000",4,2,1650 sqft,,House,Freehold
49.2616948,-123.0459963,Single Family,"$2,500,000",4,2,1800 sqft,,House,Freehold
49.2466404,-123.0744252,Single Family,"$2,500,000",3,1,1876 sqft,,House,Freehold
49.2466936,-123.0742602,Single Family,"$2,500,000",4,2,2187 sqft,,House,Freehold
49.2611646,-123.0452987,Single Family,"$2,500,000",5,3,2626 sqft,,House,Freehold
49.2611604,-123.0454498,Single Family,"$2,500,000",6,3,2676 sqft,,House,Freehold
49.2697438,-123.0640314,Single Family,"$2,500,000",2,2,2193 sqft,,House,Freehold
49.2692266,-123.0485633,Single Family,"$2,500,000",3,2,1620 sqft,,House,Freehold
49.2583723,-123.0294122,Single Family,"$2,500,000",5,3,2213 sqft,,House,Freehold
49.192587,-123.111276,Single Family,"$2,500,000",5,5,3100 sqft,,House,Freehold
49.2131552,-123.1082294,Single Family,"$2,500,000",4,4,2364 sqft,,House,Freehold
49.2132116,-123.106816,Single Family,"$2,500,000",5,2,2192 sqft,,House,Freehold
49.2359721,-123.0351781,Single Family,"$2,500,000",4,2,1800 sqft,,House,Freehold
49.2423522,-123.0625558,Single Family,"$2,500,000",5,3,2116 sqft,,House,Freehold
49.2422731,-123.0625879,Single Family,"$2,500,000",5,4,2132 sqft,,House,Freehold
49.2704253,-123.1091537,Single Family,"$2,500,000",3,3,1471 sqft,,Apartment,Strata
49.273782,-123.132487,Single Family,"$2,500,000",2,2,1380 sqft,,Apartment,Leasehold Condo/Strata
49.2696763,-123.0593425,Single Family,"$2,500,000",7,3,2207 sqft,,House,Freehold
49.2620052,-123.1169273,Single Family,"$2,500,000",4,3,1914 sqft,,Apartment,Strata
49.3047472,-122.8369141,Single Family,"$2,500,000",3,3,2799 sqft,,House,Freehold
49.2612361,-122.8830718,Single Family,"$2,500,000",0,1,900 sqft,,House,Freehold
49.2609155,-122.882965,Single Family,"$2,500,000",0,0,3063 sqft,,House,Freehold
49.2492022,-122.8478467,Single Family,"$2,504,700",5,2,2376 sqft,,House,Freehold
49.2492215,-122.8532374,Single Family,"$2,510,000",3,1,1161 sqft,,House,Freehold
49.1937381,-122.82129,Single Family,"$2,520,000",6,3,2076 sqft,2,House,Freehold
49.193717,-122.821548,Single Family,"$2,520,000",3,3,2421 sqft,2,House,Freehold
49.2492474,-122.8471988,Single Family,"$2,524,500",5,2,1960 sqft,,House,Freehold
49.2370655,-123.0866589,Single Family,"$2,538,000",5,5,2301 sqft,,House,Freehold
49.2511016,-122.9846175,Single Family,"$2,539,000",6,5,3780 sqft,,House,Freehold
49.2616962,-123.2038617,Single Family,"$2,548,000",4,3,2345 sqft,,House,Freehold
49.313059,-123.047678,Single Family,"$2,548,000",6,6,4711 sqft,,House,Freehold
49.3458791,-123.2029695,Single Family,"$2,550,000",5,3,2589 sqft,,House,Freehold
49.2555738,-123.1051684,Single Family,"$2,550,000",3,2,1860 sqft,,Row / Townhouse,Strata
49.2628251,-123.1991201,Single Family,"$2,550,000",2,2,974 sqft,,House,Freehold
49.242067,-123.139832,Single Family,"$2,550,000",3,4,3043 sqft,,House,Freehold
49.2363944,-123.0446859,Single Family,"$2,550,000",3,2,850 sqft,,House,Freehold
49.2362049,-123.0445154,Single Family,"$2,550,000",6,4,2020 sqft,,Duplex,Freehold
49.2695541,-123.1091615,Single Family,"$2,555,000",2,3,1725 sqft,,Apartment,Strata
49.2449903,-123.0200542,Single Family,"$2,568,000",8,7,4571 sqft,,House,Freehold
49.2466489,-123.0741231,Single Family,"$2,575,000",5,2,2384 sqft,,House,Freehold
49.339908,-123.2586763,Single Family,"$2,580,000",4,4,3806 sqft,,House,Freehold
49.2302555,-123.1551376,Single Family,"$2,580,000",3,3,1527 sqft,,Apartment,Strata
49.243845,-123.1823667,Single Family,"$2,580,000",7,3,2374 sqft,,House,Freehold
49.235617,-123.182337,Single Family,"$2,580,000",5,4,2876 sqft,,House,Freehold
49.2324274,-122.9572653,Single Family,"$2,580,000",8,5,6073 sqft,,House,Freehold
49.253597,-123.056959,Single Family,"$2,585,000",11,9,4829 sqft,,House,Strata
49.2914286,-123.128949,Single Family,"$2,588,000",3,2,1521 sqft,,Apartment,Strata
49.2440559,-123.1794612,Single Family,"$2,588,000",6,2,2000 sqft,,House,Freehold
49.2705382,-123.1847307,Single Family,"$2,588,000",5,2,2562 sqft,,House,Freehold
49.2750829,-123.1251879,Single Family,"$2,588,000",3,3,1964 sqft,,Apartment,Strata
49.267815,-122.971716,Single Family,"$2,588,000",8,8,4041 sqft,,House,Freehold
49.2318132,-123.0238629,Single Family,"$2,588,000",4,2,1600 sqft,,House,Freehold
49.1691594,-123.1603579,Single Family,"$2,588,000",5,6,4007 sqft,,House,Freehold
49.2126576,-123.075085,Single Family,"$2,588,000",9,10,4622 sqft,,House,Freehold
49.2276543,-123.0869306,Single Family,"$2,588,000",9,8,3547 sqft,,House,Freehold
49.2416184,-122.9843262,Single Family,"$2,588,000",6,7,4826 sqft,,House,Freehold
49.3111718,-122.7861119,Single Family,"$2,588,000",6,6,7135 sqft,,House,Freehold
49.2856204,-123.1236724,Single Family,"$2,588,000",2,2,1396 sqft,,Apartment,Strata
49.2562287,-123.1874936,Single Family,"$2,588,000",5,2,2644 sqft,,House,Freehold
49.267865,-122.858469,Single Family,"$2,588,800",7,8,4544 sqft,,House,Freehold
49.2651635,-122.8581539,Single Family,"$2,588,888",7,6,5698 sqft,,House,Freehold
49.3387866,-123.1324447,Single Family,"$2,590,000",4,3,2973 sqft,,House,Freehold
49.254924,-123.0586233,Single Family,"$2,590,000",4,2,2038 sqft,,,Freehold
49.2621971,-123.2115045,Single Family,"$2,590,000",3,1,1800 sqft,,House,Freehold
49.1800518,-122.9638612,Single Family,"$2,590,000",2,1,2161 sqft,,House,Freehold
49.2198228,-123.0922321,Single Family,"$2,590,000",3,2,1872 sqft,,House,Freehold
